asin,title,brand_name,price_value,review_count,avg_review_rating,rating_variability,avg_sentiment,is_successful
B0CQLQLWXL,COOFANDY Men's Button Down Shirts Short Sleeve Casual Shirts Summer Beach Shirts Vacation Wedding Shirts with Pocket,COOFANDY Store,29.99,10,4.7000000000000000,0.67494855771055289778,0.467683982683983,0
B0CQT39CX5,ZESICA Women's Short Sleeve V Neck T Shirts 2025 Summer Ribbed Knit Slim Fitted Basic Solid Color Tee Tops,ZESICA Store,14.9935,10,4.6000000000000000,0.69920589878010103133,0.349126575276575,0
B0CQTCDJJ7,M MAELREG Golf Shirts for Men Dry fit Sports Jacquard Lightweight Performance Texture Short Sleeve Collared Polo Shirts,M MAELREG Store,28.95,10,4.6000000000000000,0.69920589878010103133,0.480440476190476,0
B0CQTL7R2J,Brooks Men’s Adrenaline GTS 24 Supportive Running Shoe,Brooks Store,139.95,10,4.7000000000000000,0.48304589153964795245,0.290170634920635,0
B0CQY7PMMK,TACVASEN Mens Polo Golf Shirts with Pocket Pique Cooling Performance Moisture Wicking Polo Shirts,TACVASEN Store,19.982,10,4.5000000000000000,0.97182531580755007848,0.271841705879801,0
B0CRB1NJ46,QINSEN Womens Square Neck Tennis Dress Short Sleeve Built in Shorts Golf Athletic Dress with Pockets,QINSEN Store,36.99,4,4.7500000000000000,0.50000000000000000000,0.158437881562882,0
B0CRHF41F7,5 Pack Athletic Gym Mens Shorts - Workout Black Quick Dry Basketball Shorts with Pockets for Running Casual Activewear,BOOJO Store,27.0515,10,4.8000000000000000,0.42163702135578391094,0.355954713064713,0
B0CRHRSTZW,HILEELANG Kids Boy Basic Plain Cotton T-Shirts Short Sleeve Crew Neck Summer Tees 4packs 6-12 Years,HILEELANG Store,18.99,10,4.0000000000000000,1.1547005383792515,0.233413728610256,0
B0CRKRXPB6,BTFBM Women's Ruched Bodycon Dress Summer Casual Sleeveless Back Slit Elegant Club Evening Party Cocktail Maxi Dresses,BTFBM Store,44.99,10,4.5000000000000000,0.70710678118654752440,0.264359756017792,0
B0CRRF28SH,3 Pack Gym Basketball Mens Shorts - Quick Dry Black Workout Athletic Shorts with Pockets for Casual Running (S-6XL),BOOJO Store,18.9927,10,4.5000000000000000,0.70710678118654752440,0.321428300865801,0
B0CS2YYTM4,"Hey Dude Wally Stretch Sox, Men’s Shoes, Men's Slip-on Loafers, Comfortable & Light-Weight",Hey Dude Store,58.0311,10,5.0000000000000000,0,0.411768353185714,0
B0CS69YKZQ,Men's Polo Shirts 2025 Short Sleeve Casual Polo T Shirt Color Block Slim Fit Golf Shirts with Pocket,ROOMLINE Store,19.9917,10,3.6000000000000000,1.4298407059684811,0.325944749688889,0
B0CSG34RQS,"KISAH Men's Kurta Indo Western Sherwani Trouser Set, Navy Blue Jacquard, Woven Regular Fit| Traditional Wear for Men",KISAH Store,,1,1.00000000000000000000,,0.15,0
B0CSJ417P3,5 Pack Mesh Workout Shirts for Men Dry Fit Gym Shirts Quick Dry Athletic Short Sleeve T-Shirt Moisture Wicking,Brand: Kinglaman,19.999,1,5.0000000000000000,,0.111904761904762,0
B0CSJ76HVN,5 Pack Mesh Workout Shirts for Men Dry Fit Gym Shirts Quick Dry Athletic Short Sleeve T-Shirt Moisture Wicking,Brand: Kinglaman,19.999,0,,,,0
B0CSK8H46P,AUTOMET Womens Summer Tops Spring Shirts Trendy Vacation Outfits Short Sleeve Business Tshirts Fashion Casual Blouses,AUTOMET Store,11.99,10,4.6000000000000000,0.69920589878010103133,0.334187630075954,0
B0CSQGX6CZ,Wrangler Authentics Authentics Men's Flat Front Short,Wrangler Authentics Store,21.99,10,4.6000000000000000,0.69920589878010103133,0.164236111122222,0
B0CSWGBR4L,1/5 Pack Running Shirts Men Sport Tops Dry Fit Gym Wicking Athletic T Shirts Breathable Cool Workout Shirts,HovSiyla Store,23.99,11,4.8181818181818182,0.40451991747794525174,0.380424539475676,0
B0CT3HL8KK,"3 Pack Mens Athletic Sweatpants with Zipper Pockets,Workout Gym Joggers Pants for Men Running Jogging Pants",Brand: PARISDIARY,45.99,10,4.8000000000000000,0.42163702135578391094,0.334819904215867,0
B0CT5QSZJ5,Blooming Jelly Womens Summer Tank Top Sleeveless Business Casual Outfits 2025 Basic Loose Dressy Work Shirt,Blooming Jelly Store,14.99,10,4.7000000000000000,0.67494855771055289778,0.395733507233507,0
B0CTFDQWZG,ZOCANIA Boho Floral Shirts for Women Long Sleeve Button Down V Neck Ethnic Tops Casual Plus Size Blouse Vintage Shirts,ZOCANIA Store,25.98,0,,,,0
B0CTZZP8LN,Women's Light Green Floral Printed Cotton Straight Kurta,FIORRA Store,26.4237,10,4.9000000000000000,0.31622776601683793320,0.417928418803419,0
B0CV3JSJW8,Womens Tops Casual 3/4 Sleeve Shirts Crew Neck Loose Casual Blouses Floral Print Tshirts,JomeDesign Store,16.99,10,4.8000000000000000,0.42163702135578391094,0.379759199134199,0
B0CW39BXTQ,COOFANDY Mens Short Sleeve Casual Button Down Shirts Summer Untucked Dress Shirts with Pocket,COOFANDY Store,19.992,10,4.4000000000000000,0.69920589878010103133,0.257800595257143,0
B0CW3JYMFM,Women's Heavy Cotton Thread & Sequence Embroidery Work Unstitched Salwar Suit Dress Material With Chanderi Sequence Work Dupatta (DM Fighter Cream_Cream_Free Size),Brand: Sidhidata,34.88,2,5.0000000000000000,,0.0722222222222222,0
B0CW9NBPKZ,Unisex Baby Bodysuits Multipacks – Super Soft Cotton One-Piece Undershirt for Newborns and Infants (0-24 Months),Minicoco Store,20.99,3,5.0000000000000000,0,0.331944444444444,0
B0CXDL2NP6,OYGSieg 6 Pack Mens Polo Shirts Performance Short Sleeve Golf Shirt Moisture Wicking Athletic Casual Collared T-Shirt,OYGSieg Store,48.99,10,4.6000000000000000,0.69920589878010103133,0.411541333005619,0
B0CXY1H4NG,Ethnic Junction Women's Art Silk Cotton Kalamkari Print Saree With Blouse Piece,Brand: EthnicJunction,20.4,2,4.5000000000000000,0.70710678118654752440,0.174621212121212,0
B0CY29F6G4,"Toddler Boys Shirts Short-Sleeve Little Kids t Shirts Boys' Tops, Tees & Shirts Graphic TEE Age for 2-7 Years 4-Pack",DEEKEY Store,24.98,10,4.8000000000000000,0.42163702135578391094,0.230968614718615,0
B0CYC659P1,AUTOMET Womens Summer Tops Going Out Workout Outfits Spring T Shirts Business Casual Dressy Fashion Trendy Clothes 2025,AUTOMET Store,9.99,10,4.6000000000000000,0.69920589878010103133,0.249452066452066,0
B0CYPN3HCB,KISAH Men's Jacquard Indowestern Sherwani Pajama Set – Mandarin Collar | Indian Wedding & Festive Wear,KISAH Store,149.99,8,4.3750000000000000,1.0606601717798213,0.525327380952381,0
B0D1B42GVJ,Mens Running Shoes Fashion Sneakers Tennis Walking Shoes Lightweight Athletic Gym Workout Shoes,Brand: YITUHIO,22.76,10,4.1000000000000000,1.2866839377079189,0.266684027777778,0
B0D1H1HV5F,AEROPOSTALE Women's Aero High Waisted Jegging,AEROPOSTALE Store,49.959,1,5.0000000000000000,,0.402083333333333,0
B0D1H3W5K7,AEROPOSTALE Men's Polo,AEROPOSTALE Store,11.996,10,4.8000000000000000,0.42163702135578391094,0.329704932006122,0
B0D266SMGD,1/5 Pack Workout Shirts for Men Athletic Running Gym Quick Dry Short Sleeve Performance Moisture Wicking T Shirt,HovSiyla Store,19.9913,10,4.9000000000000000,0.31622776601683793320,0.347619903244903,0
B0D2HTM4XW,"Women's Latest Chiffon Batik Printed Saree with Blouse Piece, Light Blue, White, One Size, Light Blue, White, One Size",Brand: MIRCHI FASHION,45.99,10,2.9000000000000000,1.5238839267549947,0.095875,0
B0D2JCJRFT,Handcraft Mens Underwear Funny Gifts for Men Chucky Cookie Monster Rick and Morty Scooby Doo Tom and Jerry Boxers for Men,Brand: Handcraft,16.99,10,4.9000000000000000,0.31622776601683793320,0.433572878510379,0
B0D2QBLKD5,Dokotoo Women's Tops Dressy Casual V Neck Long Sleeve Buttons Hollow Out Lace Embroidered Blouses Shirts,Dokotoo Store,19.999,10,4.4000000000000000,0.69920589878010103133,0.372922077922078,0
B0D3659J5K,JOYNÉE 20 Pairs Mens No Show Socks Low Cut Ankle Socks Short Casual Socks,JOYNÉE Store,25.99,4,5.0000000000000000,0,0.275,0
B0D36NX7KC,Dickies Men's Original 874 Work Pants,Dickies Store,29.99,10,3.9000000000000000,1.4491376746189439,0.186161817547532,0
B0D38YFY3K,ZENGVEE Mens Polo Shirts Moisture Wicking Short Sleeve Performance Quick Dry Athletic Golf Shirts,ZENGVEE Store,42.99,10,4.2000000000000000,1.2292725943057183,0.208136228850515,0
B0D391J394,ZENGVEE Mens Polo Shirts Moisture Wicking Short Sleeve Performance Quick Dry Athletic Golf Shirts,ZENGVEE Store,42.99,0,,,,0
B0D3V242Q7,Men's Ski Jacket Warm Winter Snow Coat Waterproof Mountain Windbreaker Snowboarding Jacket Hooded for Hiking Traval,Brand: MAOYSSEN,54.99,10,4.8000000000000000,0.42163702135578391094,0.292357644705942,0
B0D3XM6H68,SIRIL Women's Satin Silk Hot Fixing Saree with Unstitched Blouse Piece,SIRIL Store,,10,3.8000000000000000,1.3165611772087666,0.433186480142036,0
B0D424DHPN,PGANDS Women's 3/4 Sleeve V Neck T Shirts Ruffle Sleeve Summer Casual Tops,PGANDS Store,19.99,10,4.6000000000000000,0.69920589878010103133,0.354996031746032,0
B0D4DXQBF1,JMIERR Men's Casual Pants Cotton Twill Drawstring Elastic Waist Chino Pants with Pockets,JMIERR Store,24.9917,10,4.3000000000000000,0.94868329805051379960,0.400864718614719,0
B0D4QCZFTP,Zeagoo Women's Puff Long Sleeve Shirts Pleated V Neck Fall Tunic Tops Blouse Dressy Causal Loose Summer T-Shirts,Zeagoo Store,19.9929,10,4.6000000000000000,0.51639777949432225136,0.368490210186639,0
B0D4QWZDB8,Men's Ripped Skinny Slim Fit Stretch Distressed Destroyed Jeans Denim Pants,Brand: TIRANGER C,19.99,10,4.3000000000000000,1.0593499054713802,0.372374149617007,0
B0D4ZDZL1P,AUTOMET Womens Long Sleeve Shirts Lace Tops Business Casual Fall Fashion Outfits Clothes Knitted Y2k Blouses,AUTOMET Store,12.9928,10,4.7000000000000000,0.48304589153964795245,0.26757300170068,0
B0D585X1QC,Dokotoo Womens Tops 2025 Spring Color Block Long Sleeve Shirts V Neck Dressy Casual Blouses,Dokotoo Store,21.98,10,4.7000000000000000,0.67494855771055289778,0.407428164428164,0
B0D59TM92S,COOFANDY Men's Knit Sweatpants Lightweight Open Bottom Casual Pants Drawstring Jogger Yoga Pants with Pockets,COOFANDY Store,29.99,10,4.2000000000000000,1.3165611772087666,0.315090506715507,0
B0D5DG4KCT,Micoson Womens Tops Dressy Casual Long Sleeve Business Shirts V Neck Pleated Work Blouses Loose Fit Fall Trendy Knit Top,Micoson Store,24.99,10,4.5000000000000000,0.70710678118654752440,0.262906084656085,0
B0D5FXL1NC,POLO RALPH LAUREN Men's 4d Flex Cooling Ventilation Cotton Modal Crew Undershirts,POLO RALPH LAUREN Store,41.3616,10,4.6000000000000000,0.69920589878010103133,0.319781572779567,0
B0D5H9N2TM,AUTOMET Womens Long Sleeve Shirts Pleated Crew Neck Casual Fall Fashion Tops Loose Fit Lightweight Girls Outfits Clothes,AUTOMET Store,9.9944,10,4.4000000000000000,0.69920589878010103133,0.241631648622033,0
B0D5MD33D9,MEROKEETY Women's 3/4 Sleeve Tops Dressy Casual Crew Neck Color Block Loose Trendy Blouses T Shirts,MEROKEETY Store,14.9925,10,4.4000000000000000,0.69920589878010103133,0.388002676810369,0
B0D5Q2Y6G8,AUTOMET Long Sleeve Shirts Womens Pleated Business Casual Blouses with Smocked Cuffs,AUTOMET Store,14.9925,10,4.7000000000000000,0.67494855771055289778,0.355436530023265,0
B0D5QPC67N,AUTOMET Womens Fall Fashion Long Sleeve Shirts Dressy Casual Pleated Basic Trendy Tops Winter Clothes 2025,AUTOMET Store,12.99,10,4.4000000000000000,0.69920589878010103133,0.307151020408163,0
B0D5R497L8,Dokotoo Womens Tops Long Sleeve Lightweight Shirts 2025 Spring Fashion Trendy Tops Crewneck Casual Knit Basic Tee,Dokotoo Store,14.99,10,4.4000000000000000,0.69920589878010103133,0.181961842038625,0
B0D5WLQ9FZ,OYOANGLE Men's Pleated High Waist Wide Leg Pants Loose Fit Casual Pants with Pocket,OYOANGLE Store,35.99,8,3.3750000000000000,1.7677669529663688,0.19996031744246,0
B0D5XZ73ZP,PRETTYGARDEN Women's Dressy Casual Lace Blouse Long Sleeve Button Up Shirts Tops Spring Fall Fashion Clothes,PRETTYGARDEN Store,42.99,10,4.2000000000000000,1.3165611772087666,0.28287962962963,0
B0D635RHQX,PJ PAUL JONES Men Vintage Tweed Pants Herringbone Pleated Suit Trousers,PJ PAUL JONES Store,48.99,10,3.8000000000000000,1.3984117975602021,0.244896684534921,0
B0D6NJP2H4,"Hanes Men's Moves Performance Boxer Brief, Total Support Pouch, Regular, Trunk, and Long Leg, 3-Pack",Hanes Store,17.981,10,4.7000000000000000,0.67494855771055289778,0.42642658725873,0
B0D6VDRSKS,Men's Polycotton Temple Wear Dhoti with Angavastharam Towel,Brand: TUNI MANI,21.65,10,4.3000000000000000,0.82327260234856460197,0.45640625,0
B0D6WGWNS8,Dokotoo Womens Soft Long Sleeve V Neck Shirts Solid Casual Decorative Buttons Knitted Pullover Tunic Tops,Dokotoo Store,15.982,10,4.5000000000000000,0.70710678118654752440,0.280415700294821,0
B0D6YJYBZC,Nmoder Casual Dresses for Women Semi Formal Fit and Flare Dresses 3/4 Sleeve A-line Church Work Dresses with Pockets,Nmoder Store,39.99,10,4.1000000000000000,1.2866839377079189,0.242162202380952,0
B0D6YY28SS,Dokotoo Womens 2025 Casual Dress Smocked Crewneck Button Up Long Sleeve Empire Waist A-Line Mini Dress,Dokotoo Store,34.99,10,4.6000000000000000,0.69920589878010103133,0.283016756969882,0
B0D79795VN,"Embroidered Georgette Fabric Lehenga Choli with Dupatta for Women From Kedar Fab, Black, Free Size",Brand: KEDARFAB,,4,3.0000000000000000,2.3094010767585031,0.3125,0
B0D79971PT,"Kedar Fab Embroidered Georgette Fabric Lehenga Choli with Dupatta for Women, Green, Free Size",Brand: KEDARFAB,,3,2.6666666666666667,1.5275252316519467,0.249537037037037,0
B0D7W4SRZ8,PJ PAUL JONES Men's Vintage Pants Stretch Herringbone Knit Pleated Pants Casual Business Suit Trousers,PJ PAUL JONES Store,39.99,10,4.4000000000000000,1.2649110640673517,0.404954004329004,0
B0D7ZT9VCM,Men's Mountain Winter Coat Warm Fleece Ski Snow Jacket Waterproof Raincoat with Hood,Brand: MAOYSSEN,54.99,10,4.9000000000000000,0.31622776601683793320,0.385742424242424,0
B0D8198XHF,"SIRIL Women's Art Silk Self Woven, Jacquard Border Saree With Unstitched Blouse Piece (3590S254A_Maroon)",SIRIL Store,,1,5.0000000000000000,,1,0
B0D8BFFRTF,Timeson Women's 3/4 Sleeve Tops Dressy Casual Business Work Blouses Chiffon Office Shirts,Timeson Store,22.491,10,4.6000000000000000,0.69920589878010103133,0.332529200277625,0
B0D8GYHB4M,Women's Pure Banarasi Silk Saree Kanjivaram Style Saree With Blouse Piece For Wedding (Vruksh),Brand: C J Enterprise,26.24,6,3.0000000000000000,1.8973665961010276,0.217361111166667,0
B0D8KL1F4X,XIEERDUO 3/4 Length Sleeve Womens Tops Round Neck Casual Tunic Tops Basic Pleated Shirts Loose Fit 2025,XIEERDUO Store,14.99,10,4.7000000000000000,0.48304589153964795245,0.280013829554948,0
B0D8KSM11G,Dokotoo Womens Dresses 2025 Boho Floral V Neck Long Sleeve Smocked Elastic Waist Casual A-Line Swing Mini Dress Sundress,Dokotoo Store,39.88,10,4.4000000000000000,1.0749676997731400,0.343206764069264,0
B0D8TGP38Y,JMIERR Men's Chino Pants Casual Stretch Waist Tapered Trousers with Pockets,JMIERR Store,23.9927,10,4.3000000000000000,1.2516655570345725,0.354615077798546,0
B0D8Y31CHN,AUTOMET Womens Long Sleeve Shirts V-Neck Lace Tops Business Casual Blouses Tee Trendy 2025 Fall Fashion Outfits Clothes,AUTOMET Store,14.9921,5,4.4000000000000000,0.89442719099991587856,0.247586084939026,0
B0D91GGC4Z,KUNMI Women's Skinny Ripped Trendy Jeans Distressed Stretchy Denim Pants,KUNMI Store,36.99,5,4.8000000000000000,0.44721359549995793928,0.276182132682133,0
B0D91YT7J8,Blooming Jelly Womens Dressy Casual Blouse Business Long Sleeve Tops Ruffle V Neck Work Shirt Fall Outfit 2024,Blooming Jelly Store,24.9914,10,4.3000000000000000,1.3374935098492586,0.313792929292929,0
B0D94JPN1P,Women's Cotton Printed Unstitched Salwar Suit Dress Material With Printed Dupatta (Batik_Free Size),Brand: Sidhidata,33.98,10,4.1000000000000000,1.2866839377079189,0.335357142857143,0
B0D98NLXK8,Lee Men's Legendary Loose Jean,Lee Store,15.8755,10,4.7000000000000000,0.67494855771055289778,0.362479104229104,0
B0D9FWQQFT,Women's Kanjivaram Banarasi Soft Silk Saree With Unstitched Blouse Piece (Silk Box Flower),Brand: Sidhidata,33.0932,5,2.8000000000000000,1.3038404810405297,-0.0342424242,0
B0D9G8FPF1,Women High Waisted Cargo Jean for Women with 6 Pockets Straight Wide Leg Jean Casual Baggy Pants,Brand: QICAMO,45.99,10,4.6000000000000000,0.69920589878010103133,0.270128222471972,0
B0D9GXG945,Men's Casual Polo Shirts Classic Long Sleeve Basic Button T-Shirt Lightweight Cotton Golf Tops with Pocket,Qekoma Store,14.9946,11,3.9090909090909091,1.5135749373285390,0.225321680484018,0
B0DCP4FHYY,POLO RALPH LAUREN Boys' Multi-Pack Short Sleeve Undershirt,POLO RALPH LAUREN Store,40,11,3.6363636363636364,1.8040358795061296,0.32494859304329,0
B0DD72RFZ8,Memoriesea Women's Elegant Casual Short Sleeve Work Party A-Line Dress with Pockets,Memoriesea Store,42.99,10,4.6000000000000000,0.51639777949432225136,0.239775232664939,0
B0DFBDPKV8,Dokotoo Women's Summer Dresses 2025 Beach Casual Deep V Neck Loose Sundress Ruffle Sleeve Mini Dress,Dokotoo Store,19.99,10,4.2000000000000000,1.3165611772087666,0.313596986346986,0
B0DFVMT38X,"Rameshwaram Fabrics Men's Readymade Elastic Silk Dhoti, Comfortable Pre-Stitched Dhothi",Rameshwaram Fabrics Store,,6,2.6666666666666667,1.6329931618554521,0.0833333333333333,0
B0DG57PFR6,"Theora Pro HF - Ergonomic Supportive Non-Slip Barefoot Shoes, Wide Toe Box Durable Breathable Ultralight Walking Shoe for Women Men",Hike Footwear Store,,10,4.1000000000000000,1.4491376746189439,0.0935615651793651,0
B0DGB7H1MB,Wrangler Men's Quilted Lined Jacket with Sherpa Hood,Wrangler Store,49.99,10,4.6000000000000000,0.69920589878010103133,0.36654503968254,0
B0DHLFBLB4,TVKSOM 5 Pack Polo Shirts for Men Long Sleeve Quick Dry Mens Polo Shirts Golf T Shirt Moisture Wicking Casual Workout,TVKSOM Store,42.9914,10,4.5000000000000000,1.2692955176439847,0.314041666666667,0
B0DHSGPD5P,Zeagoo Women's Casual 3/4 Sleeve T-Shirts Round Neck Cute Tunic Tops Basic Tees Blouses Business Work Tee Top,Zeagoo Store,12.9913,10,4.4000000000000000,0.69920589878010103133,0.28360227702192,0
B0DJ6QSC4R,COOFANDY Knit Polo Shirts for Men Short Sleeve Textured Polo Shirt Slim Fit Summer Collared T Shirt with Pocket,COOFANDY Store,19.9929,10,4.6000000000000000,0.69920589878010103133,0.348392857142857,0
B0DJKR8WY6,JMIERR Mens Cotton Pants Casual Elastic Waist Drawstring Lightweight Summer Beach Trousers with Pockets,JMIERR Store,24.99,10,4.2000000000000000,1.1352924243950934,0.341625,0
B0DJQWS3VY,COOFANDY Men's Casual Linen Cotton Pants Elastic Waist Summer Beach Trousers Lightweight Yoga Vacation Pants,COOFANDY Store,29.99,10,3.8000000000000000,1.4757295747452437,0.1778092741,0
B0DK4ZXB1V,ANRABESS Womens Dressy Casual Tops Ruffle Short Sleeve V Neck Shirts Elegant Business Work Blouse,ANRABESS Store,14.9938,10,4.1000000000000000,1.2866839377079189,0.317785209235209,0
B0DK5FZ325,Rouen Mens Golf Shirt Moisture Wicking Dry Fit Performance Stripe Casual Collared Short Sleeve Golf Polo Shirts for Men,Rouen Store,32.95,1,5.0000000000000000,,0.34,0
B0DK5J19P7,Heymiss Womens Tops 3/4 Sleeve V Neck Shirts Loose Casual Tunic Blouses Criss Cross Summer Tshirts,Heymiss Store,9.99,7,4.7142857142857143,0.48795003647426658968,0.378950216450216,0
B0DK6Y5MCN,PRETTYGARDEN Womens Summer Casual V Neck Boho Maxi Dress Flowy Aline Bell Sleeve Tiered Floral Dresses with Pocket,PRETTYGARDEN Store,44.99,10,4.3000000000000000,0.94868329805051379960,0.223582010552381,0
B0DKNGMKF4,BETTE BOUTIK Womens Summer Tunic Tops Short Sleeve Trendy Shirts Casual Blouse,BETTE BOUTIK Store,19.99,10,4.4000000000000000,0.69920589878010103133,0.265632916901939,0
B0DKSDPKZF,Dokotoo Womens Dresses 2025 Summer Spring V Neck Short Sleeve Casual A Line Flowy Swing Shift Dress Mini Dress,Dokotoo Store,35.98,10,4.8000000000000000,0.42163702135578391094,0.358571428571429,0
B0DLGB4RYH,COOFANDY Men's Polo Shirts Short Sleeve Moisture Wicking Golf Shirt Fashion Casual Collared T-Shirt,COOFANDY Store,19.992,1,5.0000000000000000,,0.29202380952381,0
B0DLGRS1BJ,Zeagoo Women Summer Short Sleeve Midi Dress with Pockets Casual Aline Flowy Tshirt Dress Floral Vocation Beach Sundress,Zeagoo Store,32.99,10,4.1000000000000000,1.2866839377079189,0.318681547619048,0
B0DM1XPTL8,Men's Long Sleeve Polo Shirts Casual Button Classic Work Shirt Cotton Collared Basic Golf Shirt with Pocket,Envmb Store,13.99,10,3.9000000000000000,1.3703203194062977,0.162986201317749,0
B0DMFJZ8WQ,Minetom Women's T Shirts V Neck Short Sleeve Button Tops Summer Loose Fit Tee Blouse,Minetom Store,14.98,10,4.6000000000000000,0.51639777949432225136,0.345125168900209,0
B0DMRJYXLP,7 Pack Mens Athletic Shorts - Gym Basketball Running Workout Quick Dry Black Shorts with Pockets for Casual Performance,BOOJO Store,33.9915,11,4.7272727272727273,0.46709936649691378255,0.405411255411255,0
B0DMSVLHJ1,COOFANDY Men's Textured Polo Shirts Short Sleeve Slim Fit Casual Button Polo T-Shirt Summer Collared Golf Shirt,COOFANDY Store,24.99,10,4.2000000000000000,1.3165611772087666,0.216676222572362,0
B0DN2XJPRZ,"PUMA Boys' Fleece Jogger Set - 3 Piece Hoodie, T-Shirt, and Jogger Sweatpants - Athleisure Outfit Set for Boys (Sizes: 8-16)",PUMA Store,29.99,10,4.4000000000000000,0.96609178307929590491,0.338328648203648,0
B0DN375DNC,Polo Shirts for Men - Dry Fit Moisture Wicking Black Short Sleeve Performance Golf T Shirts for Casual Work Athletic,BOOJO Store,9.99,10,5.0000000000000000,0,0.455357142857143,0
B0DNF5CRSK,OYOANGLE Men's Baggy Wide Leg Pants Zipper Fly Pleated Trousers Business Casual Dress Pants with Pocket,OYOANGLE Store,36.99,2,5.0000000000000000,0,0.261111111111111,0
B0DNJFL4RN,Minetom Women's Rolled Up 3/4 Sleeve Tops V Neck T Shirts Button Side Blouses,Minetom Store,14.9817,10,4.4000000000000000,0.69920589878010103133,0.271277168136301,0
B0DNJPR74Y,LOMON Women's 2025 Fashion Tops 3/4 Length Sleeve Business Casual Blouses Summer Tees Shirts,LOMON Store,19.99,10,4.1000000000000000,1.2866839377079189,0.307473510616368,0
B0DP8B4LBQ,"Men's Disposable Underwear and socks, 14 Pack Cotton Briefs Panties and Crew Socks for Travel, Spa, Hospital Stays",COVAX Store,19.99,6,4.5000000000000000,1.2247448713915890,0.139774330902091,0
B0DPQC1NSV,M MAELREG Mens Golf Shirts Dry Fit Moisture Wicking Performance Sports Short Sleeve Striped Collared Polo Shirts for Men,M MAELREG Store,32.95,10,4.8000000000000000,0.42163702135578391094,0.314339523415181,0
B0DPWXCXBX,OYGSieg 5 Pack Mens Polo Shirts Quick Dry Performance Tactical Short Sleeve Golf Polo Shirts Casual Stylish Collared T-Shirts,OYGSieg Store,45.998,10,4.5000000000000000,1.2692955176439847,0.193267236731522,0
B0DPZQCX42,Mens Pants Wool Tweed Herringbone Vintage Dress Pant Trousers Regular Fit Suit Pants for Men,Garqia Clyon Store,35.99,11,4.1818181818181818,0.87386289750530296580,0.242407850987396,0
B0DQ141MYK,Rapbin Summer Tops for Women 2025 Short Sleeve Lapel V Neck Blouses Business Work Casual Chiffon Tunics Tops for Leggings,Rapbin Store,14.99,10,4.1000000000000000,0.87559503577091314313,0.269133973326173,0
B0DQ5FMMKX,MR CREATION Women's Wedding Special Floral Lehenga Choli with Foil Print & Gotta Patti Dupatta(PINK),Brand: MR CREATION,,1,5.0000000000000000,,0.7,0
B0DQ8CSQ6N,Women's Chanderi Stitched Printed Kurta Set for Women,Brand: Sun Fashion And Lifestyle,,6,4.1666666666666667,1.1690451944500121,0.473611111111111,0
B0DR7WSCFQ,Men's Quick-Dry Active Polo Shirts Short Sleeve Performance for Golf Tennis Daily Casual Collared T-Shirt,Brand: KAOKLRNI,9.99,10,4.5000000000000000,0.52704627669472988867,0.278955782319274,0
B0DR8Q5186,ZITY Men's 3 Pack Polo Shirts Short Sleeve Moisture-Wicking Golf Shirt Business Causal Tops,ZITY Store,29.9947,5,4.6000000000000000,0.54772255750516611346,0.238624396135266,0
B0DRJ7HB8Y,XIEERDUO 3/4 Length Sleeve Womens Tops Dressy Casual Blouses for Women 2025 Trendy V Neck T Shirts Summer Clothes,XIEERDUO Store,19.99,10,4.7000000000000000,0.48304589153964795245,0.290429491091615,0
B0DRXCWRYM,ZITY 3 Pack Men Polo Shirts Short Sleeve with Pocket Sport Wicking Shirts for Men Casual Athletic Collared T-Shirts,ZITY Store,32.9945,0,,,,0
B0DRXF62JH,ZITY 3 Pack Men Polo Shirts Short Sleeve with Pocket Sport Wicking Shirts for Men Casual Athletic Collared T-Shirts,ZITY Store,29.995,5,4.8000000000000000,0.44721359549995793928,0.32031043956044,0
B0DS59CZZQ,GRACE KARIN Women's 2025 Summer Babydoll Tops Casual Crewneck Ruffle Sleeve Shirts Loose Fit Pleated Blouse Outfits,GRACE KARIN Store,24.9917,7,4.4285714285714286,0.78679579246944314580,0.272614231007088,0
B0DS6141ZT,Toddler Baby Girl Clothes Knit Floral Fly Sleeve Tops Shorts Cute Summer Spring Outfits Infant Clothing Set,Brand: Amnnchya,6.99,1,5.0000000000000000,,0.633333333333333,0
B0DSBXZY87,GEEK LIGHTING Mens Waffle Polo Shirts Short Sleeve Summer Casual T-Shirts Moisture Wicking Collared Golf Shirt with Pocket,GEEK LIGHTING Store,19.9951,2,5.0000000000000000,0,0.452083333333333,0
B0DSDL34G4,Aulemen Men's Casual Polo Shirts Short Sleeve Classic Collar T-Shirt Slim Fit Button Basic Golf Shirts with Pocket,Aulemen Store,19.99,2,3.5000000000000000,0.70710678118654752440,0.0402055743401897,0
B0DSFZP271,3 Pack Polo Shirts for Men Short Sleeve Moisture-Wicking Golf Shirts Athletic Casual Collared T-Shirt,SECOOD Store,32.3946,3,5.0000000000000000,0,0.255611218846513,0
B0DSW6C8PT,Women's Cow Leather Belt for Jeans Pants Fashion Ladies Skinny Dress Waist belt with Gold Buckle,Brand: KONQUWA,19.9,10,4.7000000000000000,0.48304589153964795245,0.314347835497836,0
B0DWFMDQBT,ZITY 3 Pack Mens Polo Shirts Short Sleeve Golf Polo Moisture Wicking Performance Collared Casual Tennis Athletic T-Shirt,ZITY Store,42.99,0,,,,0
